"GEO_ID","NAME","B19313_001M","B19313_001E",
"0500000US05055","Greene County, Arkansas","28080851","753001700",
"0500000US05057","Hempstead County, Arkansas","23542420","390729000",
"0500000US05059","Hot Spring County, Arkansas","27376892","596191000",
"0500000US05061","Howard County, Arkansas","27735247","250973400",
"0500000US05063","Independence County, Arkansas","38642302","716721300",
"0500000US05065","Izard County, Arkansas","15551943","241863600",
"0500000US05067","Jackson County, Arkansas","19514069","267947800",
"0500000US05069","Jefferson County, Arkansas","67047332","1465453800",
"0500000US05071","Johnson County, Arkansas","24160476","426474000",
"0500000US05073","Lafayette County, Arkansas","13143216","137416700",
"0500000US05075","Lawrence County, Arkansas","13905071","263007900",
"0500000US05077","Lee County, Arkansas","13293756","140317900",
"0500000US05079","Lincoln County, Arkansas","22768709","213387100",
"0500000US05081","Little River County, Arkansas","16797332","247226200",
"0500000US05083","Logan County, Arkansas","20813199","431755500",
"0500000US05085","Lonoke County, Arkansas","41065694","1479731500",
"0500000US05087","Madison County, Arkansas","27673998","288594700",
"0500000US05089","Marion County, Arkansas","26588079","327726500",
"0500000US05091","Miller County, Arkansas","38554779","846085900",
"0500000US05093","Mississippi County, Arkansas","40725221","830320000",
"0500000US05095","Monroe County, Arkansas","12205818","145075000",
"0500000US05097","Montgomery County, Arkansas","33742750","189892300",
"0500000US05099","Nevada County, Arkansas","24300006","192311300",
"0500000US05101","Newton County, Arkansas","10699655","133501000",
"0500000US05103","Ouachita County, Arkansas","19996704","479691600",
"0500000US05105","Perry County, Arkansas","12890388","207076900",
"0500000US05107","Phillips County, Arkansas","22507262","341653200",
"0500000US05109","Pike County, Arkansas","17484234","204523300",
"0500000US05111","Poinsett County, Arkansas","17818184","410680700",
"0500000US05113","Polk County, Arkansas","16374989","346543500",
"0500000US05115","Pope County, Arkansas","43235503","1190641700",
"0500000US05117","Prairie County, Arkansas","10031081","160289100",
"0500000US05119","Pulaski County, Arkansas","190404845","10240217500",
"0500000US05121","Randolph County, Arkansas","27830963","338438300",
"0500000US05123","St. Francis County, Arkansas","22144775","387544000",
"0500000US05125","Saline County, Arkansas","55467435","2518310000",
"0500000US05127","Scott County, Arkansas","17027297","198342000",
"0500000US05129","Searcy County, Arkansas","9134668","125854900",
"0500000US05131","Sebastian County, Arkansas","90681119","2759840600",
"0500000US05133","Sevier County, Arkansas","17733133","259361400",
"0500000US05135","Sharp County, Arkansas","15033331","288854300",
"0500000US05137","Stone County, Arkansas","16636570","198239000",
"0500000US05139","Union County, Arkansas","40360721","862437400",
"0500000US05141","Van Buren County, Arkansas","19918871","310242000",
"0500000US05143","Washington County, Arkansas","91713100","4421330600",
"0500000US05145","White County, Arkansas","72022374","1566564600",
"0500000US05147","Woodruff County, Arkansas","14327921","137674500",
"0500000US05149","Yell County, Arkansas","17458376","357876000",
"0500000US06001","Alameda County, California","420682646","50193883100",
"0500000US06003","Alpine County, California","8705291","37819100",
"0500000US06005","Amador County, California","52885417","1009106500",
"0500000US06007","Butte County, California","97465430","5116825500",
"0500000US06009","Calaveras County, California","56023562","1306603000",
"0500000US06011","Colusa County, California","26148415","451172600",
"0500000US06013","Contra Costa County, California","450035872","38755719800",
"0500000US06015","Del Norte County, California","40820264","540208400",
"0500000US06017","El Dorado County, California","137073636","6158233600",
"0500000US06019","Fresno County, California","211551248","18475190800",
"0500000US06021","Glenn County, California","30548869","558333000",
"0500000US06023","Humboldt County, California","130619216","3196682800",
"0500000US06025","Imperial County, California","87467327","2755139300",
"0500000US06027","Inyo County, California","21419057","493339800",
"0500000US06029","Kern County, California","211958756","16395632400",
"0500000US06031","Kings County, California","73367304","2701362300",
"0500000US06033","Lake County, California","50054532","1385961800",
"0500000US06035","Lassen County, California","48388358","693062800",
"0500000US06037","Los Angeles County, California","1221399278","266826890400",
"0500000US06039","Madera County, California","91796432","2766203000",
"0500000US06041","Marin County, California","302728140","13409576500",
"0500000US06043","Mariposa County, California","35826222","494994700",
"0500000US06045","Mendocino County, California","63881731","2043430800",
"0500000US06047","Merced County, California","113321743","4522741400",
"0500000US06049","Modoc County, California","13688234","197251900",
"0500000US06051","Mono County, California","38144217","379897300",
"0500000US06053","Monterey County, California","287675484","10502116600",
"0500000US06055","Napa County, California","145751118","4599235200",
"0500000US06057","Nevada County, California","89330153","3016973000",
"0500000US06059","Orange County, California","708203701","100878401000",
"0500000US06061","Placer County, California","178572087","12005616300",
"0500000US06063","Plumas County, California","41058256","585892800",
"0500000US06065","Riverside County, California","413185406","51536516200",
"0500000US06067","Sacramento County, California","321769828","37602880200",
"0500000US06069","San Benito County, California","85169685","1389991600",
"0500000US06071","San Bernardino County, California","310536314","43850528400",
"0500000US06073","San Diego County, California","584369122","92835668700",
"0500000US06075","San Francisco County, California","431977168","35890053000",
"0500000US06077","San Joaquin County, California","227799573","15392474100",
"0500000US06079","San Luis Obispo County, California","159188906","7911408700",
"0500000US06081","San Mateo County, California","379722110","30960479200",
"0500000US06083","Santa Barbara County, California","245934610","12369547100",
"0500000US06085","Santa Clara County, California","654426749","69234202800",
"0500000US06087","Santa Cruz County, California","180107435","8442302900",
"0500000US06089","Shasta County, California","110095251","4205455200",
"0500000US06091","Sierra County, California","9837993","92189800",
"0500000US06093","Siskiyou County, California","46787408","991187500",
"0500000US06095","Solano County, California","160490799","11747497100",
"0500000US06097","Sonoma County, California","206943078","15452627700",
"0500000US06099","Stanislaus County, California","207575133","11245584600",
"0500000US06101","Sutter County, California","57836913","2087394400",
"0500000US06103","Tehama County, California","58610342","1263897000",
"0500000US06105","Trinity County, California","16626705","302421100",
"0500000US06107","Tulare County, California","120810503","7714686900",
"0500000US06109","Tuolumne County, California","52902041","1428914100",
"0500000US06111","Ventura County, California","276508215","26171757200",
"0500000US06113","Yolo County, California","93487379","5385842600",
"0500000US06115","Yuba County, California","49915490","1418737800",
"0500000US08001","Adams County, Colorado","131803831","10207393200",
"0500000US08003","Alamosa County, Colorado","16762950","287815900",
"0500000US08005","Arapahoe County, Colorado","194968833","17635235300",
"0500000US08007","Archuleta County, Colorado","46982384","308510200",
"0500000US08009","Baca County, Colorado","8748078","82301800",
"0500000US08011","Bent County, Colorado","19349012","101095100",
"0500000US08013","Boulder County, Colorado","202929293","10721174600",
"0500000US08014","Broomfield County, Colorado","79546128","1894705100",
"0500000US08015","Chaffee County, Colorado","43114433","457971600",
"0500000US08017","Cheyenne County, Colorado","7980518","50459800",
"0500000US08019","Clear Creek County, Colorado","31112369","313594200",
"0500000US08021","Conejos County, Colorado","9520320","144187600",
"0500000US08023","Costilla County, Colorado","7974711","58432100",
"0500000US08025","Crowley County, Colorado","20204806","111842200",
"0500000US08027","Custer County, Colorado","19803987","104726400",
"0500000US08029","Delta County, Colorado","35030021","674174100",
"0500000US08031","Denver County, Colorado","283035092","17808480700",
"0500000US08033","Dolores County, Colorado","5207085","39008100",
"0500000US08035","Douglas County, Colorado","175601238","11598792200",
"0500000US08037","Eagle County, Colorado","120469212","1866771400",
"0500000US08039","Elbert County, Colorado","42343250","789978200",
"0500000US08041","El Paso County, Colorado","194945631","16766793200",
"0500000US08043","Fremont County, Colorado","62688742","895758500",
"0500000US08045","Garfield County, Colorado","62149137","1558348100",
"0500000US08047","Gilpin County, Colorado","13448436","172185500",
"0500000US08049","Grand County, Colorado","42477192","436579800",
"0500000US08051","Gunnison County, Colorado","32887661","431222900",
"0500000US08053","Hinsdale County, Colorado","8191457","21170500",
"0500000US08055","Huerfano County, Colorado","18941938","160769200",
"0500000US08057","Jackson County, Colorado","6838059","34863900",
"0500000US08059","Jefferson County, Colorado","203854000","18350437300",
"0500000US08061","Kiowa County, Colorado","4577322","37586700",
"0500000US08063","Kit Carson County, Colorado","7838901","171981300",
"0500000US08065","Lake County, Colorado","12648352","143859500",
"0500000US08067","La Plata County, Colorado","52073192","1496264300",
"0500000US08069","Larimer County, Colorado","163366340","8748364700",
"0500000US08071","Las Animas County, Colorado","24293994","343082800",
"0500000US08073","Lincoln County, Colorado","14935243","128355700",
"0500000US08075","Logan County, Colorado","27966363","502677200",
"0500000US08077","Mesa County, Colorado","100026687","3851260600",
"0500000US08079","Mineral County, Colorado","15221997","47284700",
"0500000US08081","Moffat County, Colorado","18546598","332066200",
"0500000US08083","Montezuma County, Colorado","34634314","622265000",
"0500000US08085","Montrose County, Colorado","37982338","950807600",
"0500000US08087","Morgan County, Colorado","32941176","563274700",
"0500000US08089","Otero County, Colorado","20661989","340003300",
"0500000US08091","Ouray County, Colorado","12136454","125470500",
"0500000US08093","Park County, Colorado","31201088","515666200",
"0500000US08095","Phillips County, Colorado","13252119","103052600",
"0500000US08097","Pitkin County, Colorado","148571977","1055143300",
"0500000US08099","Prowers County, Colorado","17816312","234678200",
"0500000US08101","Pueblo County, Colorado","84167955","3376330600",
"0500000US08103","Rio Blanco County, Colorado","12695679","184309700",
"0500000US08105","Rio Grande County, Colorado","15211968","205118700",
"0500000US08107","Routt County, Colorado","45771694","758310100",
"0500000US08109","Saguache County, Colorado","10615668","115124000",
"0500000US08111","San Juan County, Colorado","5199827","23486800",
"0500000US08113","San Miguel County, Colorado","32905200","279164600",
"0500000US08115","Sedgwick County, Colorado","4285399","52225400",
"0500000US08117","Summit County, Colorado","61874339","969535600",
"0500000US08119","Teller County, Colorado","30413886","655565600",
"0500000US08121","Washington County, Colorado","7361427","110374600",
"0500000US08123","Weld County, Colorado","123255507","6006322300",
"0500000US08125","Yuma County, Colorado","15609662","216445800",
"0500000US09001","Fairfield County, Connecticut","596421963","43723048100",
"0500000US09003","Hartford County, Connecticut","286855146","29436886900",
"0500000US09005","Litchfield County, Connecticut","136289637","6808074600",
"0500000US09007","Middlesex County, Connecticut","137388872","6182082500",
"0500000US09009","New Haven County, Connecticut","333981281","27173889200",
"0500000US09011","New London County, Connecticut","125390110","8957271400",
"0500000US09013","Tolland County, Connecticut","91484969","5001659400",
"0500000US09015","Windham County, Connecticut","61074670","3114209400",
"0500000US10001","Kent County, Delaware","69309644","3796416500",
"0500000US10003","New Castle County, Delaware","232788283","16656153600",
"0500000US10005","Sussex County, Delaware","83661097","5110748700",
"0500000US11001","District of Columbia, District of Columbia","300319563","24590582800",
"0500000US12001","Alachua County, Florida","153433116","6042859400",
"0500000US12003","Baker County, Florida","40037544","520147400",
"0500000US12005","Bay County, Florida","100468710","4175499600",
"0500000US12007","Bradford County, Florida","28284692","488673200",
"0500000US12009","Brevard County, Florida","202533053","14923446800",
"0500000US12011","Broward County, Florida","461638437","49649631800",
"0500000US12013","Calhoun County, Florida","17505036","216894000",
"0500000US12015","Charlotte County, Florida","129444714","4293588600",
"0500000US12017","Citrus County, Florida","83508917","3172617400",
"0500000US12019","Clay County, Florida","119282252","5000221500",
"0500000US12021","Collier County, Florida","303920295","11741010100",
"0500000US12023","Columbia County, Florida","55737185","1296821300",
"0500000US12027","DeSoto County, Florida","38919385","552545300",
"0500000US12029","Dixie County, Florida","25484418","276393600",
"0500000US12031","Duval County, Florida","320683338","22100888100",
"0500000US12033","Escambia County, Florida","134762761","6993770200",
"0500000US12035","Flagler County, Florida","91858437","2289506900",
"0500000US12037","Franklin County, Florida","26405518","240926100",
"0500000US12039","Gadsden County, Florida","42839843","775303300",
"0500000US12041","Gilchrist County, Florida","24607335","305452600",
"0500000US12043","Glades County, Florida","19210342","225485900",
"0500000US12045","Gulf County, Florida","23464901","285312900",
"0500000US12047","Hamilton County, Florida","29868533","232113900",
"0500000US12049","Hardee County, Florida","39427040","403664900",
"0500000US12051","Hendry County, Florida","46484943","575054000",
"0500000US12053","Hernando County, Florida","99623845","3879484300",
"0500000US12055","Highlands County, Florida","53525632","1934558300",
"0500000US12057","Hillsborough County, Florida","322054119","32480607300",
"0500000US12059","Holmes County, Florida","16978319","305585900",
"0500000US12061","Indian River County, Florida","184542609","4325401300",
"0500000US12063","Jackson County, Florida","62144392","847434100",
"0500000US12065","Jefferson County, Florida","23481152","286510100",
"0500000US12067","Lafayette County, Florida","17474021","153692500",
"0500000US12069","Lake County, Florida","125688313","7385867800",
"0500000US12071","Lee County, Florida","294583819","17848617900",
"0500000US12073","Leon County, Florida","146520282","6977393500",
"0500000US12075","Levy County, Florida","28254197","755867500",
"0500000US12077","Liberty County, Florida","17340372","139933900",
"0500000US12079","Madison County, Florida","22042535","315482000",
"0500000US12081","Manatee County, Florida","163251778","8944386900",
"0500000US12083","Marion County, Florida","142898797","7315802300",
"0500000US12085","Martin County, Florida","162530593","5162625000",
"0500000US12086","Miami-Dade County, Florida","577961487","56138812100",
"0500000US12087","Monroe County, Florida","119096841","2594968900",
"0500000US12089","Nassau County, Florida","86718887","2068222300",
"0500000US12091","Okaloosa County, Florida","137606416","5211144100",
"0500000US12093","Okeechobee County, Florida","72669378","784252600",
"0500000US12095","Orange County, Florida","295617198","28449022600",
"0500000US12097","Osceola County, Florida","100528020","5309100300",
"0500000US12099","Palm Beach County, Florida","471145961","43670736700",
"0500000US12101","Pasco County, Florida","165793543","11031304100",
"0500000US12103","Pinellas County, Florida","335835510","26392935400",
"0500000US12105","Polk County, Florida","216024395","12912585700",
"0500000US12107","Putnam County, Florida","48322380","1374907100",
"0500000US12109","St. Johns County, Florida","153325088","6507411300",
"0500000US12111","St. Lucie County, Florida","165963025","6282043900",
"0500000US12113","Santa Rosa County, Florida","91835313","3752648900",
"0500000US12115","Sarasota County, Florida","255446667","12431367400",
"0500000US12117","Seminole County, Florida","225966889","12434492000",
"0500000US12119","Sumter County, Florida","66242226","2076866400",
"0500000US12121","Suwannee County, Florida","38491520","763973800",
"0500000US12123","Taylor County, Florida","35074932","410271700",
"0500000US12125","Union County, Florida","17431761","209984000",
"0500000US12127","Volusia County, Florida","201830401","12286470700",
"0500000US12129","Wakulla County, Florida","37086006","642925400",
"0500000US12131","Walton County, Florida","81185697","1480718900",
"0500000US12133","Washington County, Florida","35055063","445598200",
"0500000US13001","Appling County, Georgia","24734364","342539500",
"0500000US13003","Atkinson County, Georgia","12559260","128782500",
"0500000US13005","Bacon County, Georgia","17909480","187679900",
"0500000US13007","Baker County, Georgia","11621954","59899100",
"0500000US13009","Baldwin County, Georgia","42786988","820295400",
"0500000US13011","Banks County, Georgia","21472434","347834900",
"0500000US13013","Barrow County, Georgia","49333388","1385702300",
"0500000US13015","Bartow County, Georgia","69543159","2166817700",
"0500000US13017","Ben Hill County, Georgia","20247703","273795500",
"0500000US13019","Berrien County, Georgia","24453935","300235500",
"0500000US13021","Bibb County, Georgia","86114528","3318472800",
"0500000US13023","Bleckley County, Georgia","26753748","245286600",
"0500000US13025","Brantley County, Georgia","20930311","333671000",
"0500000US13027","Brooks County, Georgia","26506948","332420200",
"0500000US13029","Bryan County, Georgia","67371151","823705400",
"0500000US13031","Bulloch County, Georgia","47000723","1198689500",
"0500000US13033","Burke County, Georgia","23667975","367816000",
"0500000US13035","Butts County, Georgia","34622434","490550700",
"0500000US13037","Calhoun County, Georgia","8972127","80788200",
"0500000US13039","Camden County, Georgia","35700241","1085536100",
"0500000US13043","Candler County, Georgia","16463174","172163600",
"0500000US13045","Carroll County, Georgia","63350687","2241670800",
"0500000US13047","Catoosa County, Georgia","55313253","1420385000",
"0500000US13049","Charlton County, Georgia","18826697","204988000",
"0500000US13051","Chatham County, Georgia","155267623","6512490600",
"0500000US13053","Chattahoochee County, Georgia","19167580","259811600",
"0500000US13055","Chattooga County, Georgia","17167370","393880900",
"0500000US13057","Cherokee County, Georgia","152474810","6233184800",
"0500000US13059","Clarke County, Georgia","76870837","2282883200",
"0500000US13061","Clay County, Georgia","6568898","39804400",
"0500000US13063","Clayton County, Georgia","85521308","4932017600",
"0500000US13065","Clinch County, Georgia","11905087","114309000",
"0500000US13067","Cobb County, Georgia","264237588","22428545700",
"0500000US13069","Coffee County, Georgia","36408142","694011900",
"0500000US13071","Colquitt County, Georgia","35943432","776288000",
"0500000US13073","Columbia County, Georgia","91207752","3474336500",
"0500000US13075","Cook County, Georgia","17019366","280582400",
"0500000US13077","Coweta County, Georgia","56862506","3179241500",
"0500000US13079","Crawford County, Georgia","30406027","265292200",
"0500000US13081","Crisp County, Georgia","26216980","398440100",
"0500000US13083","Dade County, Georgia","24198022","334688900",
"0500000US13085","Dawson County, Georgia","37955131","556064200",
"0500000US13087","Decatur County, Georgia","33759616","497896100",
"0500000US13089","DeKalb County, Georgia","227040969","19472898300",
"0500000US13091","Dodge County, Georgia","34325973","348592000",
"0500000US13093","Dooly County, Georgia","36038980","212405400",
"0500000US13095","Dougherty County, Georgia","63717027","1815640700",
"0500000US13097","Douglas County, Georgia","76187768","3133035800",
"0500000US13099","Early County, Georgia","16479834","184304900",
"0500000US13101","Echols County, Georgia","8867364","56421000",
"0500000US13103","Effingham County, Georgia","52585777","1185273800",
"0500000US13105","Elbert County, Georgia","25422593","349189000",
"0500000US13107","Emanuel County, Georgia","21859560","359262100",
"0500000US13109","Evans County, Georgia","15533506","209140500",
"0500000US13111","Fannin County, Georgia","26343897","492479400",
"0500000US13113","Fayette County, Georgia","91161717","3695049500",
"0500000US13115","Floyd County, Georgia","60579695","1977549900",
"0500000US13117","Forsyth County, Georgia","127063121","5799033400",
"0500000US13119","Franklin County, Georgia","31451299","426400700",
"0500000US13121","Fulton County, Georgia","400505322","33005132300",
"0500000US13123","Gilmer County, Georgia","33089625","573847500",
"0500000US13125","Glascock County, Georgia","4474390","50650900",
"0500000US13127","Glynn County, Georgia","98995294","2176837200",
"0500000US13129","Gordon County, Georgia","33724809","988442700",
"0500000US13131","Grady County, Georgia","47197285","439974100",
"0500000US13133","Greene County, Georgia","61793208","395192400",
"0500000US13135","Gwinnett County, Georgia","256453027","20929460600",
"0500000US13137","Habersham County, Georgia","76072000","814114800",
"0500000US13139","Hall County, Georgia","93890567","4143088700",
"0500000US13141","Hancock County, Georgia","12075995","105419500",
"0500000US13143","Haralson County, Georgia","35658372","543841600",
"0500000US13145","Harris County, Georgia","73926241","957260800",
"0500000US13147","Hart County, Georgia","30004081","478567900",
"0500000US13149","Heard County, Georgia","15333678","211864600",
"0500000US13151","Henry County, Georgia","92040036","4992607700",
"0500000US13153","Houston County, Georgia","75899592","3399720100",
"0500000US13155","Irwin County, Georgia","37848272","159685000",
"0500000US13157","Jackson County, Georgia","47487854","1311259600",
"0500000US13159","Jasper County, Georgia","22462178","277504600",
"0500000US13161","Jeff Davis County, Georgia","14861637","228997000",
"0500000US13163","Jefferson County, Georgia","14470106","256577800",
"0500000US13165","Jenkins County, Georgia","23805544","148080000",
"0500000US13167","Johnson County, Georgia","27278095","156068800",
"0500000US13169","Jones County, Georgia","32380549","611042300",
"0500000US13171","Lamar County, Georgia","21253577","316163200",
"0500000US13173","Lanier County, Georgia","17320057","158871500",
"0500000US13175","Laurens County, Georgia","39282670","931211300",
"0500000US13177","Lee County, Georgia","30401294","668228500",
"0500000US13179","Liberty County, Georgia","36808184","1191627700",
"0500000US13181","Lincoln County, Georgia","11203959","159193400",
"0500000US13183","Long County, Georgia","13371613","198022200",
"0500000US13185","Lowndes County, Georgia","64759994","2102668900",
"0500000US13187","Lumpkin County, Georgia","32139088","580048600",
"0500000US13189","McDuffie County, Georgia","19697593","374881300",
"0500000US13191","McIntosh County, Georgia","29672731","289656900",
"0500000US13193","Macon County, Georgia","16481267","187766900",
"0500000US13195","Madison County, Georgia","30041937","527459500",
"0500000US13197","Marion County, Georgia","15676042","148973400",
"0500000US13199","Meriwether County, Georgia","24277966","410268600",
"0500000US13201","Miller County, Georgia","14774550","121917600",
"0500000US13205","Mitchell County, Georgia","22222178","386792300",
"0500000US13207","Monroe County, Georgia","36572605","611842600",
"0500000US13209","Montgomery County, Georgia","13224444","156884600",
"0500000US13211","Morgan County, Georgia","48513360","491995200",
"0500000US13213","Murray County, Georgia","29122716","675729300",
"0500000US13215","Muscogee County, Georgia","102436461","4224240700",
"0500000US13217","Newton County, Georgia","82767613","2089909900",
"0500000US13219","Oconee County, Georgia","56886707","1079801300",
"0500000US13221","Oglethorpe County, Georgia","19893151","255781000",
"0500000US13223","Paulding County, Georgia","63901616","3162814700",
"0500000US13225","Peach County, Georgia","45339243","502211500",
"0500000US13227","Pickens County, Georgia","44380621","754884800",
"0500000US13229","Pierce County, Georgia","22620665","332848800",
"0500000US13231","Pike County, Georgia","21781022","366522400",
"0500000US13233","Polk County, Georgia","45426024","748507400",
"0500000US13235","Pulaski County, Georgia","18940953","193334000",
"0500000US13237","Putnam County, Georgia","56137587","535184200",
"0500000US13239","Quitman County, Georgia","5121943","34488200",
"0500000US13241","Rabun County, Georgia","39603399","365515800",
"0500000US13243","Randolph County, Georgia","37653510","136188100",
"0500000US13245","Richmond County, Georgia","99427199","4083013300",
"0500000US13247","Rockdale County, Georgia","58452937","2025751200",
"0500000US13249","Schley County, Georgia","10101428","76661400",
"0500000US13251","Screven County, Georgia","15972449","239584200",
"0500000US13253","Seminole County, Georgia","19764033","169455700",
"0500000US13255","Spalding County, Georgia","45617151","1241180900",
"0500000US13257","Stephens County, Georgia","31662948","473149200",
"0500000US13259","Stewart County, Georgia","7880860","91033700",
"0500000US13261","Sumter County, Georgia","23856483","573035100",
"0500000US13263","Talbot County, Georgia","9587167","124605500",
"0500000US13265","Taliaferro County, Georgia","4959059","28482700",
"0500000US13267","Tattnall County, Georgia","34371847","406211800",
"0500000US13269","Taylor County, Georgia","16284664","130403900",
"0500000US13271","Telfair County, Georgia","15418940","215415000",
"0500000US13273","Terrell County, Georgia","17903837","150043900",
"0500000US13275","Thomas County, Georgia","60567479","945068300",
"0500000US13277","Tift County, Georgia","26191878","732492500",
"0500000US13279","Toombs County, Georgia","26423254","488025600",
"0500000US13281","Towns County, Georgia","22216545","224527600",
"0500000US13283","Treutlen County, Georgia","16416843","114213400",
"0500000US13285","Troup County, Georgia","43875681","1293299500",
"0500000US13287","Turner County, Georgia","15227126","144153200",
"0500000US13289","Twiggs County, Georgia","17376648","149258500",
"0500000US13291","Union County, Georgia","41113548","509834200",
"0500000US13293","Upson County, Georgia","16563368","475104000",
"0500000US13295","Walker County, Georgia","45004646","1318921400",
"0500000US13297","Walton County, Georgia","61716567","1835285700",
"0500000US13299","Ware County, Georgia","38328963","658740200",
"0500000US13301","Warren County, Georgia","9955076","94896500",
"0500000US13303","Washington County, Georgia","16184260","317383800",
"0500000US13305","Wayne County, Georgia","33918122","546374000",
"0500000US13307","Webster County, Georgia","7027599","44436100",
"0500000US13309","Wheeler County, Georgia","17739778","71232000",
"0500000US13311","White County, Georgia","39787944","627461000",
"0500000US13313","Whitfield County, Georgia","62955747","1976191500",
"0500000US13315","Wilcox County, Georgia","9385552","114747200",
"0500000US13317","Wilkes County, Georgia","14815603","179789000",
"0500000US13319","Wilkinson County, Georgia","15084254","173644600",
"0500000US13321","Worth County, Georgia","24941720","398375200",
"0500000US15001","Hawaii County, Hawaii","160041105","4724374700",
"0500000US15003","Honolulu County, Hawaii","280859602","27656343900",
"0500000US15005","Kalawao County, Hawaii","1399951","3204800",
"0500000US15007","Kauai County, Hawaii","47015948","1735533700",
"0500000US15009","Maui County, Hawaii","116696689","4397748800",
"0500000US16001","Ada County, Idaho","155665673","10627573300",
"0500000US16003","Adams County, Idaho","12359924","89601200",
"0500000US16005","Bannock County, Idaho","62560662","1716915000",
"0500000US16007","Bear Lake County, Idaho","7791063","116204600",
"0500000US16009","Benewah County, Idaho","10060585","170342700",
"0500000US16011","Bingham County, Idaho","55002621","829114100",
"0500000US16013","Blaine County, Idaho","50765989","696510900",
"0500000US16015","Boise County, Idaho","14291642","172982600",
"0500000US16017","Bonner County, Idaho","53334630","1007399000",
"0500000US16019","Bonneville County, Idaho","64919070","2326708300",
"0500000US16021","Boundary County, Idaho","26209757","194378100",
"0500000US16023","Butte County, Idaho","5720750","58016000",
"0500000US16025","Camas County, Idaho","4597012","23904900",
"0500000US16027","Canyon County, Idaho","79176226","3355897300",
"0500000US16029","Caribou County, Idaho","8589186","142397500",
"0500000US16031","Cassia County, Idaho","30946692","393141500",
"0500000US16033","Clark County, Idaho","4231011","16914500",
"0500000US16035","Clearwater County, Idaho","13556241","179768500",
"0500000US16037","Custer County, Idaho","8003167","96767500",
"0500000US16039","Elmore County, Idaho","26113005","543718800",
"0500000US16041","Franklin County, Idaho","18049641","224535900",
"0500000US16043","Fremont County, Idaho","12866575","243162600",
"0500000US16045","Gem County, Idaho","22182445","342796300",
"0500000US16047","Gooding County, Idaho","16033736","267894400",
"0500000US16049","Idaho County, Idaho","32883865","302680000",
"0500000US16051","Jefferson County, Idaho","20984291","466402400",
"0500000US16053","Jerome County, Idaho","19053721","360667300",
"0500000US16055","Kootenai County, Idaho","93753459","3292738600",
"0500000US16057","Latah County, Idaho","24868605","740901900",
"0500000US16059","Lemhi County, Idaho","17657070","170576900",
"0500000US16061","Lewis County, Idaho","4087056","69880500",
"0500000US16063","Lincoln County, Idaho","8359917","95453500",
"0500000US16065","Madison County, Idaho","24062007","500136600",
"0500000US16067","Minidoka County, Idaho","19226772","346493900",
"0500000US16069","Nez Perce County, Idaho","38609809","929332000",
"0500000US16071","Oneida County, Idaho","7260922","75605500",
"0500000US16073","Owyhee County, Idaho","19068511","197865100",
"0500000US16075","Payette County, Idaho","18717898","422400000",
"0500000US16077","Power County, Idaho","12896329","140540400",
"0500000US16079","Shoshone County, Idaho","14287228","245681800",
"0500000US16081","Teton County, Idaho","20153304","222453200",
"0500000US16083","Twin Falls County, Idaho","39610379","1490493100",
"0500000US16085","Valley County, Idaho","19512002","271525700",
"0500000US16087","Washington County, Idaho","14425616","202249000",
"0500000US17001","Adams County, Illinois","51433607","1629352900",
"0500000US17003","Alexander County, Illinois","11323436","133984200",
"0500000US17005","Bond County, Illinois","26772702","435795300",
"0500000US17007","Boone County, Illinois","48672620","1398346900",
"0500000US17009","Brown County, Illinois","21146738","118166300",
"0500000US17011","Bureau County, Illinois","48654147","845607700",
"0500000US17013","Calhoun County, Illinois","9842385","118273200",
"0500000US17015","Carroll County, Illinois","31146413","404640400",
"0500000US17017","Cass County, Illinois","11460319","270569100",
"0500000US17019","Champaign County, Illinois","87926804","4858159700",
"0500000US17021","Christian County, Illinois","36807167","751803600",
"0500000US17023","Clark County, Illinois","23892893","383390700",
"0500000US17025","Clay County, Illinois","14982841","289715900",
"0500000US17027","Clinton County, Illinois","33375204","949537400",
"0500000US17029","Coles County, Illinois","66008382","1103563500",
"0500000US17031","Cook County, Illinois","965419718","151746729800",
"0500000US17033","Crawford County, Illinois","16272927","427967800",
"0500000US17035","Cumberland County, Illinois","17333661","235435900",
"0500000US17037","DeKalb County, Illinois","52489210","2515221400",
"0500000US17039","De Witt County, Illinois","29774683","405464000",
"0500000US17041","Douglas County, Illinois","14488268","429009200",
"0500000US17043","DuPage County, Illinois","362488369","34498719100",
"0500000US17045","Edgar County, Illinois","22209889","416349200",
"0500000US17047","Edwards County, Illinois","8703406","141606500",
"0500000US17049","Effingham County, Illinois","45910809","850414700",
"0500000US17051","Fayette County, Illinois","25008605","476740800",
"0500000US17053","Ford County, Illinois","14658753","330264900",
"0500000US17055","Franklin County, Illinois","19801709","731411800",
"0500000US17057","Fulton County, Illinois","20525344","755611200",
"0500000US17059","Gallatin County, Illinois","14548763","124334200",
"0500000US17061","Greene County, Illinois","28882860","309122800",
"0500000US17063","Grundy County, Illinois","37084942","1359691900",
"0500000US17065","Hamilton County, Illinois","24434172","182603200",
"0500000US17067","Hancock County, Illinois","19901733","440017900",
"0500000US17069","Hardin County, Illinois","8782070","81502300",
"0500000US17071","Henderson County, Illinois","10893786","167838400",
"0500000US17073","Henry County, Illinois","38360559","1257611400",
"0500000US17075","Iroquois County, Illinois","24326066","703605500",
"0500000US17077","Jackson County, Illinois","35633514","1154990600",
"0500000US17079","Jasper County, Illinois","9864776","209344200",
